id,title,tags,categoryID,madeForKids,Like,Dislike,Label
Jo_YoP4YYgs,CÔ GÁI ĐIÊN - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|cô gái điên|cô gái|điên|cô|gái|phim hoạt hình cô gái điên,1,FALSE,1098,112,1
VRZSegKlr2Y,BỐ LẤY THÊM VỢ - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|bố lấy thêm vợ|bố|lấy|thêm|vợ|bố lấy vợ|lấy vợ|phim hoạt hình bố lấy thêm vợ,1,TRUE,1098,181,0
hglUEUDdmeM,THẰNG BỜM | Truyện cổ tích hay nhất | Phim hoạt hình | Chuyện cổ tích việt nam | Phim hay,truyện cổ tích việt nam|truyện cổ tích hay nhất|truyện cổ tích|phim hoạt hình|phim hoạt hình hay nhất|phim hoạt hình việt nam|hoạt hình cho bé|chuyện cổ tích|cổ tích việt nam|phim cổ tích|cổ tích nổi tiếng thế giới|truyen co tich|chuyen co tich|phim hoat hinh|hoat hinh viet nam|xem phim hay|xem phim hoạt hình|khoảnh khắc kỳ diệu|phim hoạt hình hay cho bé|thằng bờm,1,FALSE,1100,161,0
RRe3czuY344,6 MÓN ĐỒ GIÚP NAM GIỚI ĐẸP TRAI HƠN | Men's Bay,men's bay|nghệ thuật phái mạnh|chính em|cách chinh phục phụ nữ|chinh phục phụ nữ|kênh đàn ông|nghệ thuật chinh phục phụ nữ|tán gái|tán tỉnh con gái|kênh dành cho phái mạnh|đàn ông|trở thành đàn ông hấp dẫn|6 MÓN ĐỒ|NAM GIỚI|ĐẸP TRAI HƠN|MEN'S BAY|Men's Bay|mens bay|đẹp trai|giúp nam giới|giúp đàn ông|dep trai|muốn đẹp trai|6 món|cách trở nên đẹp trai hơn|cách đẹp trai|cách đẹp trai hơn|nam đẹp trai|làm gì để đẹp trai|đàn ông đẹp trai,22,FALSE,1112,18,0
v0leH574zk8,123 TA CÙNG ĐẾM | SỐ 7 | DẠY BÉ HỌC ĐẾM SỐ TIẾNG VIỆT,,27,TRUE,1123,613,0
5E59lhrY2qI,123 TA CÙNG ĐẾM | SỐ 0 | DẠY BÉ HỌC ĐẾM SỐ TIẾNG VIỆT,VTV7|Học đếm|Tiếng việt|Mầm non|Trường mầm non|Học chữ cái|Học số|Số đếm|Dạy con thông minh|Làm cha mẹ|Toán|Trẻ em|LỚP HỌC CẦU VỒNG|NHỮNG NGƯỜI BẠN CẦU VỒNG,27,TRUE,1134,558,0
i1LlSoLl218,CON DÂU VÀ BỐ CHỒNG - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|con dâu và bố chồng|con dâu bố chồng|con dâu|bố chồng|con|bố|chồng|phim hoạt hình con dâu và bố chồng,1,TRUE,1140,248,0
mk6HhmS3SEg,ABC Vui từng giờ | Tập 4: Chữ A | VTV7,#vtv7kids|#giaoduc|#treem|#thieunhi|#tieuhoc|#mamnon|bang chu cai|tieng anh tre em|tieng anh|hoc chu tre em|hoc cung con|vtv7 kids|bang chu cai tre em|hoc chu,27,TRUE,1171,539,0
ZaF7C2-V9yQ,TRÒ CHƠI BÉ LÀM NGƯỜI CỨU HỘ,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|chichi tv|toys|Đồ Chơi|Trò Chơi|tony tony|tonytv|trò chơi bé làm|làm người cứu hộ|trò chơi bé|làm người cứu|bé làm|người cứu|cứu hộ|tro choi|do choi|tro choi be lam|lam nguoi cuu ho|tro choi be|lam nguoi cuu|be lam|nguoi cuu|cuu ho|tor choi be lam nguoi cuu ho,20,FALSE,1173,562,0
YTYGEhdW7DU,Đánh giá Huawei Matebook D15: Đối Thủ Xứng Tầm Của Asus và Dell,ThinkView|Hưng Khúc|Tuấn Anh|ThinkPro|Review|Laptop|May tinh xach tay|công nghệ|Đánh giá|Trên tay|reviewer|laptop gaming|gaming|a phone|huawei|huawei Matebook D15|đánh giá huawei Matebook D15,28,FALSE,1174,80,1
ikI--_Pd8Wc,Về Đi Con - D N || VIDEO LYRICS,Về đi con|DN|D N|GFam|Gfamily|về đi con DN|Về đi con D N|ve di con - dn|Dn-ve di con|về đi con- D N|về đi con dn gfam|ve di con dn gfamily|gfamily dn ve di con|ve di con gfamily|Dn gfamily|DN Gfam|về đi con|Mẹ|Mom|Rap|life|VietRapEntertainment|Viet Rap Entertainment,10,FALSE,1175,39,2
pJd2lQDlPgc,BỐ DÙNG FACEBOOK - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|bố dùng facebook|bố|facebook|fb|dùng|phim hoạt hình bố dùng facebook,1,TRUE,1212,83,0
_WMgcEbKg1U,"Kéo xác chết ra khỏi lòng đất, Công an vạch mặt kẻ thù ác giết chủ nợ, bảo vệ đám cưới em trai| CSND",giết chủ nợ giấu xác|giết chủ nợ tại lâm đồng|sát hại chủ nợ|giấu xác chủ nợ|giấu xác phi tang|Trần Quốc Vũ|Võ Thành Tuấn|giết chủ nợ|chôn xác phi tang|giết người giấu xác|giết chủ nợ chôn xác phi tang|hanh trinh pha an|hành trình phá án|htpa|cảnh sát nhân dân|csnd|canh sat nhan dan|công an phá án|cong an pha an|công an|công an bắt tội phạm|cảnh sát|cảnh sát hình sự|giết người|giấu xác|giet nguoi|giet chu no,22,FALSE,1214,332,2
UxWSQg_j9_A,"Iran tấn công Mỹ phóng loạt tên lửa lần 2, Tổng thống Trump họp khẩn, F35 cất cánh | Tin nóng 24h",tintuc24hol|iran|chiến tranh mỹ iran|iran và mỹ|iran trả thù|breaking news|căng thẳng mỹ và iran|mỹ và iran|mỹ và iran mới nhất|iran phóng tên lửa|mỹ và iran đánh nhau|tin nong 24h|truc tiep|tin tuc|tin tuc 24h|thoi su|tin 24h|tin hot|news|tin nhanh|tin tuc moi|tin moi|tin tức mới nhất|tin tức|tin tức mới|tin tức 24h|tt24hol|tin vắn|tin nóng|tin mới nhất|tintuc|tin|an ninh 24h|tin an ninh|chuyển động 24h|vietnam news|tin tức việt nam,25,FALSE,1215,383,2
#NAME?,Luis Fonsi Imaginame Sin Ti  Vivo,latin pop|músico|guitarra|concierto|voz|Puerto Rico|fight the feeling|cantante|exitos|eterno|vivo|abrazar la vida|corazón en la maleta|pop latino|artista|Luis Alfonso Rodríguez López-Cepero|San Juan|amor secreto|edición aniversario|Luis Fonsi|comenzaré|tierra firme|live|recital|álbum|palabras del silencio|canal oficial|musica latina|luis fonsi|show|musica|productor|abril|compositor|paso a paso|imagíname sin ti,24,FALSE,1221,70,2
ReCzFYaPmPs,THAM LAM ÍCH KỶ - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|tham lam ích kỷ|tham lam|ích kỷ|tham|lam|ích|kỷ|phim hoạt hình tham lam ích kỷ,1,FALSE,1231,210,1
VazokgODwHI,123 TA CÙNG ĐẾM | SỐ 8 | DẠY BÉ HỌC ĐẾM SỐ TIẾNG VIỆT,,27,TRUE,1232,706,0
AKnrZtWPdcw,CON GÁI RƯỢU - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|con gái rượu|con gái|con|gái|rượu|phim hoạt hình con gái rượu|gái rượu,1,TRUE,1241,163,0
nFhKlPKJpP0,Trò Chơi Bé Vui Bờ Ao Bí Ẩn ❤ ChiChi ToysReview TV ❤ Đồ Chơi Trẻ Em Baby Doli Fun Song Bài Hát Vần T,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|Đồ Chơi|Trò Chơi|bé vui|bờ ao|bí ẩn|trò chơi bé vui|trò chơi bờ ao|trò chơi bí ẩn|trò chơi bé vui bờ ao bí ẩn|do choi|tro choi|be vui|bo ao|bi an|đồ chơi bé vui|đồ chơi bờ ao|đồ chơi bí ẩn|bé na|bé bún|bibi tv|thơ nguyễn|lay tv|phd troll|baby doli|baby secrect|baby fun|kids song,20,FALSE,1268,648,0
YbAO71qJdF0,Cập nhật Tin Tức Trung -Ấn | Ai Mạnh Hơn Ai Tranh chấp liệu có leo thang ?  câu chuyện quốc tế,tintuc24hol|tt24hol|biển đông|bien dong|tin biển đông|trung quoc khong kiem duyet|trung quốc không kiểm duyệt|trường sa của việt nam|trung quốc xâm lược việt nam|trung quốc chiếm biển đông|biển đông mới nhất|tình hình biển đông|voa|bbc viet nam|bbc news|viet nam|chiến tranh trên biển đông|trung quốc thách thức châu á|biển động lại dậy sóng|câu chuyện quốc tế|cau chuyen quoc te|tin việt nam|trung ấn|cập nhật tình hình trung ấn|tin tức trung quốc ấn độ,25,FALSE,1270,404,2
1wwlCCId9II,LUIS FONSI Aunque estes con él Letra,Luis Alfonso Rodríguez López-Cepero|San Juan|Puerto Rico|abril|Luis Fonsi|cantante|compositor|músico|productor|imagíname sin ti|comenzaré|eterno|amor secreto|fight the feeling|abrazar la vida|paso a paso|palabras del silencio|edición aniversario|tierra firme|corazón en la maleta|live|vivo|recital|show|concierto|guitarra|voz|álbum|Aunque Estés Con él (Musical Recording),24,FALSE,1275,106,2
EF6V72f8gYU,Trò Chơi Bé Pin Hộp Giấy Vui Nhộn ❤ ChiChi ToysReview TV ❤ Đồ Chơi Trẻ Em Baby Doli Fun Song Bài Hát,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|Đồ Chơi|Trò Chơi|bé pin|hộp giấy vui nhộn|trò chơi bé pin|trò chơi hộp giấy|trò chơi bé pin hộp giấy vui nhộn|do choi|tro choi|be pin|hop giay vui nhon|đồ chơi bé pin|đồ chơi hộp giấy|bé na|bé bún|bibi tv|thơ nguyễn|lay tv|phd troll|baby doli|baby box paper|baby fun|kids song,20,FALSE,1280,686,0
cgcMz-dKf6E,BẢO BỐI | Truyện cổ tích hay nhất | Phim hoạt hình | Chuyện cổ tích việt nam | Phim hay,truyện cổ tích việt nam|truyện cổ tích hay nhất|truyện cổ tích|phim hoạt hình|phim hoạt hình hay nhất|phim hoạt hình việt nam|hoạt hình cho bé|chuyện cổ tích|cổ tích việt nam|phim cổ tích|cổ tích nổi tiếng thế giới|truyen co tich|chuyen co tich|phim hoat hinh|hoat hinh viet nam|xem phim hay|xem phim hoạt hình|khoảnh khắc kỳ diệu|phim hoạt hình hay cho bé|quà tặng cuộc sống|qua tang cuoc song|hoat hinh hay|BẢO BỐI|hoat hinh,1,TRUE,1295,298,0
hmCQVU8OOPQ,CẬU BÉ BĂNG TUYẾT - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|cậu bé băng tuyết|cậu bé|băng tuyết|băng|tuyết|phim hoạt hình cậu bé băng tuyết,1,TRUE,1314,208,0
JBy8pzmZYJ4,Trò Chơi Mì Tương Đen Proro Hàn Quốc ❤ ChiChi ToysReview TV ❤ Đồ Chơi Trẻ Em Baby Song Proro Noodles,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|Đồ Chơi|Trò Chơi|mì tương|mì proro|hàn quốc|trò chơi mì tương|trò chơi mì proro|trò chơi hàn quốc|trò chơi mì tương đen proro hàn quốc|do choi|tro choi|mi tuong|mi proro|han quoc|mì proro hàn quốc|đồ chơi trẻ em|đồ chơi mì tương|đồ chơi mì proro|toys|toy baby|baby doli|baby proro|toy proro|toy noodles|baby noodles|baby song|kids song,20,FALSE,1319,567,0
LEuV6J3rImw,Rơi - Koo ( Video Lyrics ),Rơi|Koo|roi koo|roi|rơi koo|Koo rơi|koo roi|rap|love|vrevn|RƠI- Koo|RƠI- Koo ( Video Lyrics )|Là koo|Rơi là koo,10,FALSE,1324,65,2
pRQfF18ygHA,Bản tin đặc biệt: Đẫm lệ vợ chiến sĩ Sư đoàn 337 không đưa được thi thể chồng về vì sợ lũ cuốn trôi,rào trăng 3|cứu hộ rào trăng 3|cứu nạn rào trăng 3|chủ tịch huyện phong điền|thiếu tướng nguyễn hữu hung|thiếu tướng hung|sạt lở núi quảng trị|sạt lở đất quảng trị|sạt lở đất|mưa lũ miền trung|lũ lụt quảng bình|lũ lụt ở quảng bình|lũ ở quảng bình|tin bão mới nhất|ngập lụt miền trung|lũ lụt miền trung|cứu dân vùng lũ|bão lũ|mưa lũ|lũ lụt|csnd|cảnh sát nhân dân|canh sat nhan dan|chào buổi sáng|tin tức|tin mới nhất ngày 20/10|tin tức 24h,22,FALSE,1331,342,2
WzmJD6h3qrE,CÔ BÉ ĐÁNH CƯỚP - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|cô bé đánh cướp|cô bé|đánh cướp|ăn trộm|ăn cướp|trộm cướp|trộm|phim hoạt hình cô bé đánh cướp,1,TRUE,1350,146,0
Mgvw5Rkgw-E,Podcast 3 - Tình Dục Sau Buổi Hẹn Đầu,,22,FALSE,1372,48,2
hekqBW1JYKY,5 ĐIỀU NAM GIỚI ĐỪNG NÊN LÀM TRÊN FACEBOOK | Men's Bay,men's bay|nghệ thuật phái mạnh|chính em|cách chinh phục phụ nữ|chinh phục phụ nữ|kênh đàn ông|nghệ thuật chinh phục phụ nữ|tán gái|tán tỉnh con gái|đàn ông|trở thành đàn ông hấp dẫn|tán gái qua tin nhắn|tán gái facebook|mens bay|nam giới đừng làm|đừng làm trên facebook|chia sẻ lên facebook|đăng trên facebook|đàn ông không làm điều này|mạng xã hội|dạy tán gái|teachmenfashion|menbay|mensbay|men fashion|style tips|trang phục cho đàn ông,1,FALSE,1381,10,0
2gjL5Kh6plA,Trò Chơi Bạn Ken Ở Nhà CHơi Nerf ❤ ChiChi ToysReview TV ❤ Đồ Chơi Fun Song Bài Hát,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|Đồ Chơi|Trò Chơi|bạn ken|ở nhà|chơi nerf|đồ chơi bài hát|đồ chơi fun song|bạn ken ở nhà|ở nhà chơi nerf|ken ở nhà|nhà chơi nerf|do choi|tro choi|ban ken|o nha|choi nerf|do choi bai hat|do choi fun song|ban ken o nha|o nha choi nerf|ken o nha|nha choi nerf|ban ken o nha choi nerf|nerf|toys|fun|song,20,FALSE,1389,633,0
VuWcNBTWz44,Bạn muốn hẹn hò hay nhất #200 | Cát Tường sốc với nữ kế toán Đồng Nai ‘tìm bồ’ giống Trấn Thành,bạn muốn hẹn hò|ban muon hen ho|ban muon hen ho tap 342|ban muon hen ho 342|ban muon hen ho #342|bmhh tap 342|bmhh #342|bmhh 342|BMHH|MCVMedia|wanna date|Hoàng Sang - Văn Hùng|bạn muốn hẹn hò hài hước nhất|bạn muốn hẹn hò mới nhất|bạn muốn hẹn hò tập mới nhất|ban muon hen ho haihuoc|bmhh hai huoc nhat|bạn muốn hẹn hò hay nhất|bạn muốn hẹn hò quyền linh|quyền linh cát tường|bạn muốn hẹn hò cát tường|bmhh 2020|bạn muốn hẹn hò 2020|ban muon hen ho 2020,24,FALSE,1400,452,2
FvigNo3aD3Y,123 TA CÙNG ĐẾM | SỐ 10 | DẠY BÉ HỌC ĐẾM SỐ TIẾNG VIỆT,,27,TRUE,1400,886,0
JG9miy-0vKM,Trò Chơi Bé Ken Người Cát ❤ ChiChi ToysReview TV ❤ Đồ Chơi Trẻ Em Baby Doli Fun Song Bài Hát Vần Thơ,ChiChi ToysReview TV|ChiChi TV|chichi|tv|chi chi|Đồ Chơi|Trò Chơi|bé pin|người cát|trò chơi bé ken|trò chơi người cát|trò chơi bé ken người cát|do choi|tro choi|be ken|nguoi cat|đồ chơi bé ken|đồ chơi người cát|bé na|bé bún|bibi tv|thơ nguyễn|lay tv|phd troll|baby doli|baby sand man|baby fun|kids song,20,FALSE,1403,652,0
9DBDRHuP7tc,Tin sáng 29/10: Đám tang đẫm nước mắt tiễn đưa nữ sinh Học viên Ngân hàng trôi dạt trên sông Nhuệ,nữ sinh mất tích|nữ sinh học viện ngân hàng|đám tang nữ sinh học viện ngân hàng|bão số 10|diễn biến bão số 10|tin bão mới nhất|tin bão khẩn cấp|bão|bão số 9 đổ bộ|thiệt hại sau bão số 9|ảnh hưởng bão số 9|mưa bão quảng nam|bão số 9 ở quảng ngãi|CSGT Đà Nẵng|bão số 9 ở đà nẵng|phòng chống bão|trôi cầu sắt|tàu gặp nạn trên biển|huấn hoa hồng|huấn hoa hồng đi làm từ thiện|clip huấn hoa hồng vtv|csnd|cảnh sát nhân dân|chào buổi sáng|tin tức,22,FALSE,1407,369,2
iTRqqtfJ6d8,123 TA CÙNG ĐẾM | SỐ 5 | DẠY BÉ HỌC ĐẾM SỐ TIẾNG VIỆT,VTV7|Học đếm|Tiếng việt|Mầm non|Học chữ cái|Trường mầm non|Học số|Số đếm|Dạy con thông minh|Làm cha mẹ|Toán|Trẻ em,27,TRUE,1415,787,0
OteFa96yPp4,THẦN CHẾT ĐÁNH CỜ - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|thần chết đánh cờ|thần chết|đánh cờ|phim hoạt hình thần chết đánh cờ,1,FALSE,1417,104,0
DRdVcNGSDLc,3 ĐÁNH 1 - PHIM HOẠT HÌNH - KHOẢNH KHẮC KỲ DIỆU - QUÀ TẶNG CUỘC SỐNG - TRUYỆN CỔ TÍCH,quà tặng cuộc sống|quà tặng cuộc sống mới nhất|quà tặng cuộc sống tổng hợp|phim quà tặng cuộc sống|qtcs|qtcs 2020|hoat hinh|phim hoạt hình|hoạt hình hay|sự tích|truyện cổ tích|chuyện cổ tích|kkkd|phim ngắn|tổng hợp phim|bài học cuộc sống|câu chuyện ý nghĩa|giây phút diệu kỳ|câu chuyện cuộc sống|khoảnh khắc kỳ diệu|3 đánh 1|đánh|ba đánh một|phim hoạt hình 3 đánh 1,1,TRUE,1425,240,0
6Jt9QWeHdjY,"Trực Tiếp Bầu Cử Tổng Thống Hoa Kỳ 2020. Donald Trump - Joe Biden , khi nào có kết quả cuối cùng",tintuc24hol|cập nhật tình hình bầu cử tổng thống mỹ|các nước nín thở chờ kết quả bầu cử mỹ|tin mới bầu cử tổng thống mỹ|tổng hợp bầu cử tổng thống mỹ|bầu cử mỹ 2020|joe biden|bầu cử tổng thống mỹ mới nhất|bầu cử tổng thống mỹ|tranh cử tổng thống mỹ|tin tuc hoa ky moi nhat|trump|cập nhật bầu cử mỹ 2020|Donald Trump|Joe Biden|bỏ phiếu tổng thống mỹ|kết quả sơ bộ bầu cử tổng thống mỹ|kết quả bầu cử tổng thống Mỹ|ngày bầu cử tổng thống mỹ|Bầu cử Mỹ 2020|giờ mỹ,25,FALSE,1426,321,2
6hQeAvbQj1s,Những cuộc vượt ngục bí ẩn nhất lịch sử Việt Nam khiến Cảnh sát 'toát mồ hôi' | CSND,vượt ngục|trốn truy nã|truy nã|tội phạm|vượt ngục thần kỳ|chui bồn cầu|dùng cùm chân khoét tường dày|triệu quân sự|trại giam hỏa lò|cán bộ trông trại|cuộc vượt ngục bí ẩn|tội phạm nguy hiểm|tù tội|tử tù|trốn trại|trốn trại giam|thọ sứt trốn trại|cảnh sát nhân dân|cảnh sát bắt tội phạm|trốn nã|kênh csnd|csnd,22,FALSE,1426,450,2
